"we can build on a strong progressive tradition from franklin roosevelt to barack obama  hillary","2016-04-27T01:20:44","875","2055",""
"showing surging have her camp on defenselowering expectation going into","2016-09-26T16:29:31","7925","18329",""
"ed rollins is the only one of those people that understands process amp get it right","2016-02-23T15:50:00","1060","3906",""
"i honestly believe you are the only one who can make","2016-01-24T09:24:44","941","3459",""
"thank you arizona i love you","2016-03-18T20:41:53","5152","14651",""
"just watched senator john barrasso on he wa great thank you john","2016-06-29T14:37:37","2673","9957",""
"no matter what liar sleazeball say about in tennessee we have early voting and ha won","2016-02-22T14:49:44","1549","4870",""
"it wa the honor of my life to accept the democratic nomination for vice president i wont let you down","2016-07-28T22:20:04","3156","15394",""
"watching your show from arizona where we just had a big rally it is fantastic everybody love it","2016-03-20T00:34:31","3261","12171",""
"yup 200 polish immigrant were hired by his contractor not trump","2016-02-26T12:30:24","2022","6224",""
"you cant lead this nation if you have such a low opinion for it citizen  donald trump about that","2016-09-12T21:49:15","16979","26894",""
"there are no buyer for the worthless but little mort zuckerman is frantically looking it is bleeding red ink a total loser","2016-02-11T14:13:09","2079","6906",""
"on my way to south carolina big crowd look forward to it","2016-01-08T21:20:02","1289","5068",""
"because i wa told i could not do well in iowa i spent very little there a fraction of cruz amp rubio came in a strong second great honor","2016-02-02T16:14:24","4223","14818",""
"it wa a very wise move that ted cruz renounced his canadian citizenship 18 month ago senator john mccain is certainly no friend of ted","2016-01-07T11:28:51","1572","4646",""
"it   s not hard to imagine leading u into a war just because somebody got under his very thin skin","2016-06-03T20:53:07","2351","4822",""
"isi is making big threat today no respect for usa or our leader if i win it will be a very different storywith very fast result","2016-02-09T21:40:19","7832","19909",""
"we launched an allspanish twitter account because we believe in bringing a many people a possible into this conversation","2016-08-05T16:49:25","2410","8186",""
"i believe it is an imperative that we elect hillary clinton a the next president of the united state","2016-07-28T01:34:52","1097","3680",""
"thank you amp","2016-04-26T13:33:24","4225","10347",""
"i don   t know about you but we   re fired up and ready to go    hillary","2016-07-05T19:50:49","1827","5438",""
"thank you new york you put your faith in me 16 year ago and again tonight ill never stop fighting for you h","2016-04-20T01:41:02","6555","16835",""
"i wa never a fan of colin powell after his weak understanding of weapon of mass destruction in iraq disaster we can do much better","2016-09-15T03:59:01","7876","27608",""
"we are not going to bring new york   s unconstitutional stopandfrisk program nationwide","2016-09-27T01:50:42","6923","17156",""
"all you hater need to realize trump got the second highest vote in history and he never held office","2016-02-02T19:44:56","3249","10409",""
"no matter what donald say at tonight debate we already know the real trump follow for the fa","2016-09-26T23:59:10","6014","11459",""
"white american need to do a better job of listening when african american talk about the barrier they face","2016-07-09T01:00:59","5243","11636",""
"a i have been saying crooked hillary will approve the job killing tpp after the election despite her statement to the contrary top adv","2016-07-27T09:33:52","6889","22493",""
"thank you la vega nevada","2016-06-18T19:39:17","3557","11816","Nevada, USA"
"now we know what a   good result   is to donald trump he get his and you get hurt    hillary","2016-05-26T18:03:38","703","1496",""
"i only wish my wonderful father fred gave me 200 million to start my business like lightweight rubio say he didnt total fabrication","2016-02-27T16:04:35","4068","13132",""
"i believe we have a moral obligation to stand up against systematic racism  hillary at the dinner","2016-05-22T00:43:03","1743","4314",""
"in some state lgbt american can get married on saturday and fired on monday thats not who we are","2016-06-25T15:20:27","4491","9615",""
"aprend  los valores de mi pueblo de la fe familia y trabajo sobre su experiencia en honduras","2016-07-23T17:43:43","491","1266",""
"even though i have a very biased and unfair judge in the trump u civil case in san diego i have thousand of great review amp will win case","2016-06-02T16:54:21","3038","11200",""
"the race for the democratic nomination is in the home stretch and our goal is in sight","2016-04-20T02:24:46","1085","3344",""
"tell trump is the most dangerous presidential candidate in the history of this country","2016-07-19T03:04:01","3020","5789",""
"join me in california or montana 52516 anaheim california 52616 billing montana","2016-05-24T00:25:41","3070","8259",""
"anybody whose mind short circuit is not fit to be our president look up the word brainwashed","2016-08-06T14:48:14","13832","37267",""
"great rally in iowa such wonderful people traveling now with to tulsa massive crowd expected","2016-01-20T15:53:12","1879","6112",""
"republican lawmaker in oklahoma voted to make it a felony to perform an abortion","2016-05-21T00:22:18","791","1384",""
"4 if you were willing to work with qaddafi a known terrorist and dictator is there anyone you arent willing to make a deal with who","2016-09-14T16:32:01","3225","5346",""
"the republican party ha to be smart amp strong if it want to win in november cant allow lightweight to set up a spoiler indie candidate","2016-05-29T22:58:27","6174","21206",""
"s story like so many other american story reminds u of who we are a a people  hillary","2016-07-09T15:46:26","1740","4264",""
"election arent just about who vote but who doesnt vote","2016-09-16T19:19:47","1139","2326",""
"applying trump idea to the united state would destroy the economy","2016-05-09T19:27:13","1632","2478",""
"i we broke the alltime record for most vote gotten in a republican primary by a lot and with many state left to go thank you","2016-05-28T14:47:16","7866","27754",""
"if you   re running for president you should say what you want to do how you   re going to pay for it and how you   ll get it done  hillary","2016-06-21T16:20:12","1376","3577",""
"the u presidency isnt an entrylevel job how hillary time a our secretary of state show shes ready","2016-09-07T20:18:47","3516","8254",""
"under trump tax plan the wealthiest 01 of american would get more tax relief than the bottom 60 combined","2016-05-12T01:29:25","1296","1635",""
"is the best choice for president of the united state","2016-08-18T12:03:17","1273","2912",""
"tenemos que actuar ahora para proteger a los puertorrique os del zika especialmente a la mujeres embarazadas","2016-04-23T19:03:04","411","827",""
"in my first 100 days i will introduce comprehensive immigration reform with a path to citizenship    hillary","2016-07-14T15:49:19","1020","2323",""
"breaking poll trump gain 11 point on clinton since marchgt now lead crooked hillary 4644 via","2016-05-22T15:28:44","4377","10577",""
"watch out fog machine rental company trump isnt great at paying his invoice","2016-07-19T02:52:53","2155","4373",""
"great job today by the nypd in protecting the people and saving the climber","2016-08-11T02:07:07","8432","34299",""
"when donald trump say he   ll make america great he mean make it even greater for rich guy just like donald trump","2016-06-27T14:43:14","1344","3757",""
"i wa referring to a backstop for preexisting condition i will eliminate the law in it entirety amp replace it w something much better","2016-02-19T20:29:01","1760","5410",""
"i will fight with the people of puerto rico to put the island   s economy back on a stable and prosperous path","2016-06-30T02:24:19","1754","5772",""
"if you can do that well in iowa then i see you acing it in all other significant state momentum is growing","2016-02-02T19:25:49","1466","5704",""
"they will soon be calling me mr brexit","2016-08-18T12:11:48","12871","33529",""
